Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),Electricity:Facility [J](Daily),InteriorEquipment:Electricity [J](Daily),InteriorLights:Electricity [J](Daily),Electricity:Facility [J](Monthly),InteriorEquipment:Electricity [J](Monthly),InteriorLights:Electricity [J](Monthly),Electricity:Facility [J](RunPeriod),InteriorEquipment:Electricity [J](RunPeriod),InteriorLights:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#House:Zone1#05:InteriorEquipment:Electricity [J](Hourly),ELECTRIC EQUIPMENT#House:Zone1#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Garage:Zone1#05:InteriorEquipment:Electricity [J](Hourly),ELECTRIC EQUIPMENT#Garage:Zone1#GeneralLights:InteriorLights:Electricity [J](Hourly),ELECTRIC EQUIPMENT#House:Zone1#05:InteriorEquipment:Electricity [J](Daily),ELECTRIC EQUIPMENT#House:Zone1#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#Garage:Zone1#05:InteriorEquipment:Electricity [J](Daily),ELECTRIC EQUIPMENT#Garage:Zone1#GeneralLights:InteriorLights:Electricity [J](Daily),ELECTRIC EQUIPMENT#House:Zone1#05:InteriorEquipment:Electricity [J](Monthly),ELECTRIC EQUIPMENT#House:Zone1#GeneralLights:InteriorLights:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Garage:Zone1#05:InteriorEquipment:Electricity [J](Monthly),ELECTRIC EQUIPMENT#Garage:Zone1#GeneralLights:InteriorLights:Electricity [J](Monthly),ELECTRIC EQUIPMENT#House:Zone1#05:InteriorEquipment:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#House:Zone1#GeneralLights:InteriorLights:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Garage:Zone1#05:InteriorEquipment:Electricity [J](RunPeriod),ELECTRIC EQUIPMENT#Garage:Zone1#GeneralLights:InteriorLights:Electricity [J](RunPeriod),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),DistrictCooling:Facility [J](Daily),DistrictHeating:Facility [J](Daily),Carbon Equivalent:Facility [kg](Daily),DistrictCooling:Facility [J](Monthly),DistrictHeating:Facility [J](Monthly),Carbon Equivalent:Facility [kg](Monthly),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod) 
 01/01  01:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,9010930.970245958,0.0 
 01/01  02:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,11299043.969314516,0.0 
 01/01  03:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,12571507.118644517,0.0 
 01/01  04:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,13220110.919419017,0.0 
 01/01  05:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,13708755.848382079,0.0 
 01/01  06:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,14138257.44000997,0.0 
 01/01  07:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,14738318.535565788,0.0 
 01/01  08:00:00,1925283.24,1925283.24,0.0,,,,,,,,,,1470996.72,0.0,454286.52,0.0,,,,,,,,,,,,,0.0,62482560.20606676,0.0 
 01/01  09:00:00,1925283.24,1925283.24,0.0,,,,,,,,,,1470996.72,0.0,454286.52,0.0,,,,,,,,,,,,,0.0,50751086.91961163,0.0 
 01/01  10:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,36938430.364001799,0.0 
 01/01  11:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,32219858.32211975,0.0 
 01/01  12:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,28810428.774573324,0.0 
 01/01  13:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,27052513.944844217,0.0 
 01/01  14:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,25381575.196012986,0.0 
 01/01  15:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,24401722.752850608,0.0 
 01/01  16:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,24463554.861899068,0.0 
 01/01  17:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,25796201.220714366,0.0 
 01/01  18:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,26682796.569866945,0.0 
 01/01  19:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,26416464.731709105,0.0 
 01/01  20:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,27718788.30749245,0.0 
 01/01  21:00:00,19751979.24,1925283.24,17826696.0,,,,,,,,,,1470996.72,13620340.799999999,454286.52,4206355.2,,,,,,,,,,,,,0.0,27179951.197373928,0.0 
 01/01  22:00:00,1925283.24,1925283.24,0.0,,,,,,,,,,1470996.72,0.0,454286.52,0.0,,,,,,,,,,,,,0.0,13250.894834823357,0.0 
 01/01  23:00:00,1925283.24,1925283.24,0.0,,,,,,,,,,1470996.72,0.0,454286.52,0.0,,,,,,,,,,,,,0.0,4083798.446518688,0.0 
 01/01  24:00:00,639983.4018083999,639983.4018083999,0.0,245988851.53989247,32068499.539892414,213920352.0,,,,,,,488974.01969519999,0.0,151009.3821132,0.0,24501671.57664719,163444089.60000009,7566827.963245194,50476262.40000002,,,,,,,,,0.0,7623057.280685497,0.0,0.0,546702964.7927578,0.0 
 01/02  01:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,9323601.649947185,0.0 
 01/02  02:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,10384934.4498819,0.0 
 01/02  03:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,11051494.128151257,0.0 
 01/02  04:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,11851594.818399245,0.0 
 01/02  05:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,12196455.450866346,0.0 
 01/02  06:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,58515040.8531712,0.0 
 01/02  07:00:00,89140.614012,89140.614012,0.0,,,,,,,,,,68107.148136,0.0,21033.465876000002,0.0,,,,,,,,,,,,,0.0,52505564.999845508,0.0 
