"Date/Time","Internal Natural vent.","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Room Electricity","Lighting","Heating (Electricity)","Cooling (Electricity)","Outside Dry-Bulb Temperature",
,"kBtu/h","kBtu/h","ac/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","kBtu/h","°F","°F","°F","kBtu/h","kBtu/h","kBtu/h","kBtu/h","°F",
"1/1/2002 1:00:00 AM","0","0","0.7690552","-8.477917","0","4.478139","0","0.084489","0","0","3.57184","-1.678917","51.6749","51.41941","51.54715","8.449145E-02","0","1.279468","0","24.98",
"1/1/2002 2:00:00 AM","0","0","0.7458165","-8.168783","0","14.67879","0","0.084489","0","0","12.07142","0","49.4384","47.79457","48.61649","8.449145E-02","0","4.193942","0","22.73",
"1/1/2002 3:00:00 AM","0","0","0.8752055","-10.40845","0","19.90273","0","0.084489","0","0","17.22232","0","49.02035","46.488","47.75417","8.449145E-02","0","5.686494","0","21.92",
"1/1/2002 4:00:00 AM","0","0","0.8885074","-10.76004","0","21.9587","0","0.084489","0","0","19.21728","0","48.69157","45.58716","47.13937","8.449145E-02","0","6.273915","0","21.2",
"1/1/2002 5:00:00 AM","0","0","0.8900407","-11.02855","0","23.88098","0","0.084489","0","0","21.07902","0","48.49618","44.89342","46.6948","8.449145E-02","0","6.823137","0","20.48",
"1/1/2002 6:00:00 AM","0","0","1.070401","-19.50087","0","76.56609","0","0.084489","0","0","69.28126","0","59.24669","46.1628","52.70475","8.449145E-02","0","21.87603","0","19.895",
"1/1/2002 7:00:00 AM","0","0","1.054952","-19.40876","0","67.25813","0","0.084489","0","0","63.13793","0","59.61146","48.6339","54.12268","8.449145E-02","0","19.21661","0","20.03",
"1/1/2002 8:00:00 AM","0","0","1.46131","-28.85669","0","63.23503","16.89645","1.824816","0.9160886","0.6718315","59.14042","0","60.65011","50.21232","55.43121","1.824817","16.89645","18.06715","0","20.12",
"1/1/2002 9:00:00 AM","0","0","1.448495","-28.62586","0","58.57134","16.89645","1.824816","1.813781","4.68255","54.4767","0","61.56345","51.95062","56.75704","1.824817","16.89645","16.73467","0","20.12",
"1/1/2002 10:00:00 AM","0","0","1.411852","-26.57623","0","50.28323","16.89645","1.824816","0.8956384","13.46301","46.3722","0","62.68267","54.89666","58.78967","1.824817","16.89645","14.36664","0","22.28",
"1/1/2002 11:00:00 AM","0","0","1.097927","-13.44228","0","2.090585","0","1.824816","0","18.24038","1.150503","-1.601905","52.72593","54.52814","53.62703","1.824817","0","0.5973091","0","25.295",
"1/1/2002 12:00:00 PM","0","0","0.976174","-9.810528","0","5.187039","0","1.824816","0","20.20163","3.178627","-0.1388439","51.13744","52.91582","52.02663","1.824817","0","1.482013","0","28.22",
"1/1/2002 1:00:00 PM","0","0","0.9519199","-8.807949","0","4.041907","0","1.824816","0","19.59885","2.046868","0","50.7179","52.48145","51.59968","1.824817","0","1.154829","0","30.02",
"1/1/2002 2:00:00 PM","0","0","0.9426724","-8.198509","0","3.765994","0","1.824816","0","18.24973","1.881336","0","50.48605","52.18042","51.33324","1.824817","0","1.075998","0","31.325",
"1/1/2002 3:00:00 PM","0","0","0.9217936","-7.457276","0","5.440458","0","1.824816","0","13.7999","3.674076","0","50.35126","51.37837","50.86481","1.824817","0","1.554418","0","32.72",
"1/1/2002 4:00:00 PM","0","0","1.203786","-17.08634","0","57.19653","0","1.824816","0","6.046661","51.40692","-0.0765077","61.21991","51.16842","56.19417","1.824817","0","16.34187","0","32.27",
"1/1/2002 5:00:00 PM","0","0","1.224714","-18.18397","0","51.66362","0","1.824816","0","1.019155","48.49013","0","61.38483","52.25128","56.81805","1.824817","0","14.76104","0","31.19",
"1/1/2002 6:00:00 PM","0","0","1.217618","-18.58484","0","42.93753","16.89645","1.824816","0.4511609","0","39.68701","0","61.94015","53.38191","57.66103","1.824817","16.89645","12.26786","0","30.11",
"1/1/2002 7:00:00 PM","0","0","1.215367","-18.73102","0","41.09762","16.89645","1.824816","0.8969511","0","37.81256","0","62.30715","53.95729","58.13222","1.824817","16.89645","11.74218","0","29.705",
"1/1/2002 8:00:00 PM","0","0","0.8702396","-12.43166","0","33.96051","16.89645","1.824816","1.341832","0","30.64928","0","62.49173","54.21885","58.35529","1.824817","16.89645","9.703005","0","29.39",
"1/1/2002 9:00:00 PM","0","0","0.8751974","-12.58635","0","33.70004","16.89645","1.824816","1.785908","0","30.37136","0","62.61961","54.3446","58.48211","1.824817","16.89645","9.628583","0","29.165",
"1/1/2002 10:00:00 PM","0","0","0.8906023","-12.87211","0","34.08892","16.89645","1.824816","1.783891","0","30.75588","0","62.68093","54.36973","58.52533","1.824817","16.89645","9.739689","0","29.12",
"1/1/2002 11:00:00 PM","0","0","0.903143","-13.03625","0","34.71364","16.89645","1.824816","1.337441","0","31.39176","0","62.68374","54.32904","58.50639","1.824817","16.89645","9.918181","0","29.255",
"1/2/2002","0","0","0.9075601","-13.0195","0","36.27194","16.89645","0.6065872","0.4461814","0","32.95434","0","62.53357","54.1951","58.36433","0.6065866","16.89645","10.36341","0","29.3",
"1/2/2002 1:00:00 AM","0","0","0.7357695","-6.935311","0","3.031401","0","0.084489","0","0","2.265755","-1.471416","52.01379","51.62465","51.81922","8.449145E-02","0","0.8661141","0","29.435",
"1/2/2002 2:00:00 AM","0","0","0.7014202","-5.832725","0","10.76896","0","0.084489","0","0","8.737068","0","49.77719","48.24768","49.01244","8.449145E-02","0","3.076848","0","29.615",
"1/2/2002 3:00:00 AM","0","0","0.7997292","-6.856453","0","14.74824","0","0.084489","0","0","12.7308","0","49.3804","47.11235","48.24638","8.449145E-02","0","4.213783","0","29.795",
"1/2/2002 4:00:00 AM","0","0","0.7869669","-6.575091","0","15.72383","0","0.084489","0","0","13.72151","0","49.21891","46.42228","47.82059","8.449145E-02","0","4.492525","0","29.975",
"1/2/2002 5:00:00 AM","0","0","0.7308083","-5.934485","0","16.13439","0","0.084489","0","0","14.15918","0","49.14255","45.96084","47.55169","8.449145E-02","0","4.609827","0","30.29",
"1/2/2002 6:00:00 AM","0","0","0.8475383","-11.58747","0","62.89867","0","0.084489","0","0","56.59956","0","60.05879","47.45059","53.75469","8.449145E-02","0","17.97105","0","30.515",
"1/2/2002 7:00:00 AM","0","0","0.8648828","-11.70944","0","54.78893","0","0.084489","0","0","51.54699","0","60.46756","50.05213","55.25984","8.449145E-02","0","15.65398","0","31.235",
"1/2/2002 8:00:00 AM","0","0","1.224247","-17.48375","0","47.50947","16.89645","1.824816","0.9077336","5.407131E-02","44.43887","0","61.50048","51.70263","56.60156","1.824817","16.89645","13.57413","0","32.27",
"1/2/2002 9:00:00 AM","0","0","1.196061","-16.46052","0","43.48675","16.89645","1.824816","1.798874","0.4078184","40.49686","0","62.15583","52.62386","57.38985","1.824817","16.89645","12.42479","0","33.215",
"1/2/2002 10:00:00 AM","0","0","1.160982","-15.45649","0","41.30427","16.89645","1.824816","0.8952554","1.181061","38.38966","0","62.46209","53.27771","57.8699","1.824817","16.89645","11.80122","0","34.115",
"1/2/2002 11:00:00 AM","0","0","0.901785","-7.10066","0","2.523224","0","1.824816","0","1.939434","1.973922","-1.196836","52.27806","51.36391","51.82098","1.824817","0","0.7209207","0","35.15",
"1/2/2002 12:00:00 PM","0","0","0.8060472","-5.188462","0","8.183127","0","1.824816","0","2.791198","6.695567","0","50.41603","48.65593","49.53598","1.824817","0","2.338037","0","36.095",
"1/2/2002 1:00:00 PM","0","0","0.7904528","-4.628816","0","9.501968","0","1.824816","0","4.354573","8.135995","0","50.4261","48.44143","49.43376","1.824817","0","2.714847","0","37.535",
"1/2/2002 2:00:00 PM","0","0","0.7863622","-4.159022","0","8.633585","0","1.824816","0","5.734714","7.393457","0","50.54971","48.68195","49.61583","1.824817","0","2.46674","0","39.02",
"1/2/2002 3:00:00 PM","0","0","0.8176579","-3.882737","0","8.020754","0","1.824816","0","5.522527","6.913096","0","50.64936","48.79091","49.72014","1.824817","0","2.291646","0","40.595",
"1/2/2002 4:00:00 PM","0","0","1.066122","-11.05997","0","52.68878","0","1.824816","0","2.431939","47.5548","-5.968594E-02","61.62124","49.85666","55.73895","1.824817","0","15.05394","0","40.73",
"1/2/2002 5:00:00 PM","0","0","1.095917","-11.6715","0","48.62656","0","1.824816","0","0.5700455","46.18764","0","61.89596","52.09211","56.99404","1.824817","0","13.8933","0","40.505",
"1/2/2002 6:00:00 PM","0","0","1.068605","-11.42858","0","36.9935","16.89645","1.824816","0.4479623","0","34.5819","0","62.56174","53.55466","58.0582","1.824817","16.89645","10.56957","0","40.19",
"1/2/2002 7:00:00 PM","0","0","1.055507","-11.21969","0","34.06601","16.89645","1.824816","0.8896439","0","31.66057","0","62.96777","54.34449","58.65613","1.824817","16.89645","9.733144","0","40.235",
"1/2/2002 8:00:00 PM","0","0","0.7641945","-7.272905","0","28.53032","16.89645","1.824816","1.328511","0","26.14091","0","63.24685","54.84876","59.0478","1.824817","16.89645","8.151518","0","40.415",
"1/2/2002 9:00:00 PM","0","0","0.7631611","-7.219334","0","27.30294","16.89645","1.824816","1.766482","0","24.9273","0","63.45022","55.21372","59.33197","1.824817","16.89645","7.800838","0","40.595",
"1/2/2002 10:00:00 PM","0","0","0.7972146","-7.533326","0","26.93065","16.89645","1.824816","1.761848","0","24.56808","0","63.57881","55.48669","59.53275","1.824817","16.89645","7.694471","0","40.775",
"1/2/2002 11:00:00 PM","0","0","0.8462681","-8.059741","0","27.18755","16.89645","1.824816","1.319533","0","24.8258","0","63.63492","55.67068","59.6528","1.824817","16.89645","7.76787","0","40.82",
"1/3/2002","0","0","1.016202","-10.20713","0","30.25847","16.89645","0.6065872","0.4400026","0","27.90802","0","63.55653","55.74796","59.65224","0.6065866","16.89645","8.645278","0","40.955",
"1/3/2002 1:00:00 AM","0","0","0.9032771","-6.161618","0","1.392492","0","0.084489","0","0","0.978475","-1.145324","53.65271","53.36151","53.50711","8.449145E-02","0","0.3978557","0","38.3",
"1/3/2002 2:00:00 AM","0","0","0.9073623","-6.417768","0","9.025957","0","0.084489","0","0","7.434124","-1.573168E-02","50.69113","49.96115","50.32614","8.449145E-02","0","2.578846","0","34.7",
"1/3/2002 3:00:00 AM","0","0","1.063512","-9.083879","0","14.72497","0","0.084489","0","0","12.81502","0","50.09744","48.58281","49.34012","8.449145E-02","0","4.207133","0","31.1",
"1/3/2002 4:00:00 AM","0","0","1.124438","-10.62642","0","17.835","0","0.084489","0","0","15.72666","0","49.73412","47.65011","48.69211","8.449145E-02","0","5.095713","0","28.715",
"1/3/2002 5:00:00 AM","0","0","1.131794","-11.65408","0","20.33958","0","0.084489","0","0","18.0477","0","49.37862","46.88052","48.12957","8.449145E-02","0","5.811311","0","26.6",
"1/3/2002 6:00:00 AM","0","0","1.248582","-20.66199","0","71.45606","0","0.084489","0","0","64.67744","0","60.09304","47.96701","54.03003","8.449145E-02","0","20.41602","0","24.575",
"1/3/2002 7:00:00 AM","0","0","1.27439","-22.21603","0","65.7509","0","0.084489","0","0","61.89417","0","60.33033","50.19569","55.26301","8.449145E-02","0","18.78597","0","23.135",
"1/3/2002 8:00:00 AM","0","0","1.74525","-33.34118","0","64.16638","16.89645","1.824816","0.9114481","0.3274374","60.22734","0","61.16169","51.46989","56.31579","1.824817","16.89645","18.33325","0","22.01",
"1/3/2002 9:00:00 AM","0","0","1.794237","-35.42965","0","63.3138","16.89645","1.824816","1.807582","2.882991","59.27314","0","61.76199","52.46788","57.11494","1.824817","16.89645","18.08966","0","20.795",
"1/3/2002 10:00:00 AM","0","0","1.849286","-37.11501","0","61.31575","16.89645","1.824816","0.8974826","9.756839","57.23564","0","62.38454","54.25776","58.32115","1.824817","16.89645","17.51879","0","20.345",
"1/3/2002 11:00:00 AM","0","0","1.745817","-25.72326","0","14.21805","0","1.824816","0","15.95714","12.0974","-0.7767223","51.42798","53.52925","52.47862","1.824817","0","4.062301","0","20.3",
"1/3/2002 12:00:00 PM","0","0","1.78888","-25.77018","0","24.42717","0","1.824816","0","18.50947","21.59661","0","50.28394","51.5771","50.93052","1.824817","0","6.979191","0","20.165",
"1/3/2002 1:00:00 PM","0","0","1.961783","-28.17793","0","29.11362","0","1.824816","0","15.9591","26.30179","0","49.75682","50.36573","50.06128","1.824817","0","8.318177","0","20.39",
"1/3/2002 2:00:00 PM","0","0","2.188355","-31.39172","0","34.59658","0","1.824816","0","13.09831","31.80402","0","49.39606","49.25488","49.32547","1.824817","0","9.884735","0","20.615",
"1/3/2002 3:00:00 PM","0","0","2.590811","-36.81198","0","41.90297","0","1.824816","0","9.105941","39.13697","0","49.04507","47.89116","48.46811","1.824817","0","11.97228","0","20.93",
"1/3/2002 4:00:00 PM","0","0","2.519595","-49.63218","0","95.95489","0","1.824816","0","5.143325","88.19407","0","59.58447","48.22948","53.90697","1.824817","0","27.41568","0","20.615",
"1/3/2002 5:00:00 PM","0","0","2.050989","-41.0386","0","82.53371","0","1.824816","0","1.444649","78.33542","0","60.00231","49.76148","54.88189","1.824817","0","23.58106","0","20.075",
"1/3/2002 6:00:00 PM","0","0","1.728985","-34.86868","0","67.58595","16.89645","1.824816","0.4573487","0","63.43986","0","60.69986","50.7032","55.70153","1.824817","16.89645","19.31027","0","19.535",
"1/3/2002 7:00:00 PM","0","0","1.613956","-33.15067","0","64.31728","16.89645","1.824816","0.9085637","0","60.1031","0","61.15753","51.18508","56.1713","1.824817","16.89645","18.37637","0","18.725",
"1/3/2002 8:00:00 PM","0","0","1.112072","-21.70264","0","52.30822","16.89645","1.824816","1.359555","0","48.02983","0","61.37027","51.38086","56.37556","1.824817","16.89645","14.9452","0","17.96",
"1/3/2002 9:00:00 PM","0","0","1.079753","-21.40388","0","51.69455","16.89645","1.824816","1.809943","0","47.34364","0","61.48225","51.48226","56.48226","1.824817","16.89645","14.76987","0","17.105",
"1/3/2002 10:00:00 PM","0","0","1.095641","-21.9282","0","52.35424","16.89645","1.824816","1.809061","0","47.97313","0","61.51488","51.46274","56.48881","1.824817","16.89645","14.95835","0","16.745",
"1/3/2002 11:00:00 PM","0","0","1.107755","-22.33266","0","53.28736","16.89645","1.824816","1.357109","0","48.87953","0","61.44956","51.36599","56.40778","1.824817","16.89645","15.22496","0","16.43",
"1/4/2002","0","0","1.118951","-22.6679","0","55.27978","16.89645","0.6065872","0.4531216","0","50.85253","0","61.22506","51.16958","56.19732","0.6065866","16.89645","15.79422","0","16.205",
"1/4/2002 1:00:00 AM","0","0","0.9267907","-13.84313","0","14.15704","0","0.084489","0","0","11.84473","-0.9556147","49.6071","48.34696","48.97703","8.449145E-02","0","4.044868","0","15.89",
"1/4/2002 2:00:00 AM","0","0","0.9005534","-13.10816","0","25.85556","0","0.084489","0","0","22.63486","0","48.28577","44.71548","46.50063","8.449145E-02","0","7.3873","0","15.53",
"1/4/2002 3:00:00 AM","0","0","0.8939416","-13.12847","0","29.14136","0","0.084489","0","0","25.88722","0","47.87877","43.51469","45.69673","8.449145E-02","0","8.326103","0","15.17",
"1/4/2002 4:00:00 AM","0","0","0.8985664","-13.27817","0","31.32138","0","0.084489","0","0","28.04944","0","47.67905","42.76284","45.22094","8.449145E-02","0","8.948966","0","14.945",
"1/4/2002 5:00:00 AM","0","0","0.9044796","-13.43997","0","33.02552","0","0.084489","0","0","29.73859","0","47.50447","42.2019","44.85318","8.449145E-02","0","9.435862","0","14.765",
"1/4/2002 6:00:00 AM","0","0","1.099836","-22.70644","0","89.44113","0","0.084489","0","0","81.34398","0","58.20277","43.67271","50.93774","8.449145E-02","0","25.55461","0","14.585",
"1/4/2002 7:00:00 AM","0","0","1.108393","-23.28416","0","78.14649","0","0.084489","0","0","73.45389","0","58.64152","46.32092","52.48122","8.449145E-02","0","22.32757","0","14.405",
"1/4/2002 8:00:00 AM","0","0","1.566053","-35.20487","0","76.41587","16.89645","1.824816","0.9201589","0.6910321","71.83349","0","59.67127","47.98508","53.82818","1.824817","16.89645","21.83311","0","14.36",
"1/4/2002 9:00:00 AM","0","0","1.573815","-35.47981","0","71.79582","16.89645","1.824816","1.830269","4.743001","67.20447","0","60.59174","49.79917","55.19546","1.824817","16.89645","20.51309","0","14.225",
"1/4/2002 10:00:00 AM","0","0","1.518054","-32.19732","0","61.69949","16.89645","1.824816","0.9055653","13.58746","57.35421","0","61.75829","52.83123","57.29476","1.824817","16.89645","17.62843","0","17.15",
"1/4/2002 11:00:00 AM","0","0","1.174695","-16.23195","0","8.111814","0","1.824816","0","18.39076","6.1993","-0.903267","51.40031","52.50683","51.95357","1.824817","0","2.317663","0","21.245",
"1/4/2002 12:00:00 PM","0","0","1.029111","-11.69886","0","11.67924","0","1.824816","0","20.0613","9.278759","0","50.2691","50.79772","50.53341","1.824817","0","3.336928","0","25.25",
"1/4/2002 1:00:00 PM","0","0","0.9557653","-9.758599","0","9.189143","0","1.824816","0","19.48197","6.984557","0","49.8569","50.47873","50.16781","1.824817","0","2.625469","0","27.59",
"1/4/2002 2:00:00 PM","0","0","0.916205","-8.626873","0","7.922228","0","1.824816","0","18.05721","5.868679","0","49.70744","50.32875","50.01809","1.824817","0","2.263495","0","29.39",
"1/4/2002 3:00:00 PM","0","0","0.9005328","-7.860056","0","8.590882","0","1.824816","0","14.23997","6.688687","0","49.66161","49.80222","49.73191","1.824817","0","2.454538","0","31.19",
"1/4/2002 4:00:00 PM","0","0","1.200209","-17.89791","0","58.64978","0","1.824816","0","8.221311","52.49128","0","60.53769","50.11492","55.32631","1.824817","0","16.75708","0","30.83",
"1/4/2002 5:00:00 PM","0","0","1.245966","-19.42879","0","55.31221","0","1.824816","0","2.310579","51.98997","0","60.76395","51.16151","55.96273","1.824817","0","15.80349","0","29.75",
"1/4/2002 6:00:00 PM","0","0","1.24754","-19.88586","0","47.25935","16.89645","1.824816","0.4542329","0","43.88105","0","61.35944","52.07381","56.71662","1.824817","16.89645","13.50267","0","28.67",
"1/4/2002 7:00:00 PM","0","0","1.242425","-19.80293","0","44.94367","16.89645","1.824816","0.9036484","0","41.55328","0","61.68278","52.72076","57.20177","1.824817","16.89645","12.84105","0","28.535",
"1/4/2002 8:00:00 PM","0","0","0.8865893","-12.85737","0","36.82599","16.89645","1.824816","1.351939","0","33.46303","0","61.89714","53.07679","57.48697","1.824817","16.89645","10.52171","0","28.85",
"1/4/2002 9:00:00 PM","0","0","0.8917936","-12.84874","0","36.10772","16.89645","1.824816","1.798731","0","32.76446","0","62.08467","53.30539","57.69503","1.824817","16.89645","10.31649","0","29.075",
"1/4/2002 10:00:00 PM","0","0","0.8938472","-12.76125","0","35.84377","16.89645","1.824816","1.79591","0","32.52744","0","62.18428","53.42823","57.80625","1.824817","16.89645","10.24108","0","29.39",
"1/4/2002 11:00:00 PM","0","0","0.8890268","-12.50149","0","35.76184","16.89645","1.824816","1.34574","0","32.48707","0","62.23097","53.49155","57.86126","1.824817","16.89645","10.21767","0","29.885",
"1/5/2002","0","0","0.8866123","-12.3064","0","36.89008","16.89645","0.6065872","0.4486311","0","33.64929","0","62.1404","53.46235","57.80138","0.6065866","16.89645","10.54002","0","30.29",
"1/5/2002 1:00:00 AM","0","0","0.713176","-6.415611","0","3.117831","0","0.084489","0","0","2.380481","-1.419084","51.66048","50.95203","51.30625","8.449145E-02","0","0.8908078","0","30.38",
"1/5/2002 2:00:00 AM","0","0","0.6730095","-5.400437","0","10.87991","0","0.084489","0","0","8.899808","0","49.50613","47.58043","48.54328","8.449145E-02","0","3.108546","0","30.245",
"1/5/2002 3:00:00 AM","0","0","0.7135018","-5.911092","0","14.27302","0","0.084489","0","0","12.28814","0","49.10551","46.50948","47.8075","8.449145E-02","0","4.078004","0","30.2",
"1/5/2002 4:00:00 AM","0","0","0.6890092","-5.640608","0","15.38762","0","0.084489","0","0","13.41368","0","48.96941","45.8513","47.41036","8.449145E-02","0","4.396462","0","30.335",
"1/5/2002 5:00:00 AM","0","0","0.6613579","-5.280166","0","16.10152","0","0.084489","0","0","14.15365","0","48.8704","45.41359","47.14199","8.449145E-02","0","4.600437","0","30.65",
"1/5/2002 6:00:00 AM","0","0","0.6423985","-5.044162","0","16.7141","0","0.084489","0","0","14.78499","0","48.80947","45.08742","46.94845","8.449145E-02","0","4.775456","0","30.875",
"1/5/2002 7:00:00 AM","0","0","0.634957","-4.86585","0","17.20279","0","0.084489","0","0","15.31218","0","48.77155","44.84116","46.80635","8.449145E-02","0","4.915084","0","31.325",
"1/5/2002 8:00:00 AM","0","0","0.830916","-11.0022","0","64.70486","0","1.824816","0","0.0540776","58.45906","0","59.82538","46.56322","53.1943","1.824817","0","18.48711","0","31.73",
"1/5/2002 9:00:00 AM","0","0","0.84978","-11.28043","0","55.01779","0","1.824816","0","0.4133385","51.85175","0","60.39157","49.44705","54.91931","1.824817","0","15.71937","0","32.225",
"1/5/2002 10:00:00 AM","0","0","0.8593922","-11.34176","0","41.95536","16.89645","1.824816","1.815808","1.203373","38.88707","0","61.45966","51.38914","56.4244","1.824817","16.89645","11.98724","0","32.36",
"1/5/2002 11:00:00 AM","0","0","0.8687473","-11.51527","0","39.15099","16.89645","1.824816","1.800587","1.957507","36.07148","0","62.0723","52.46429","57.2683","1.824817","16.89645","11.186","0","32.225",
"1/5/2002 12:00:00 PM","0","0","0.8703083","-11.54966","0","40.40647","16.89645","1.824816","1.793099","2.436345","37.3175","0","62.29762","52.29317","57.29539","1.824817","16.89645","11.54471","0","32.18",
"1/5/2002 1:00:00 PM","0","0","0.8610775","-11.21913","0","38.04974","16.89645","1.824816","1.791246","2.564369","35.00457","0","62.46863","52.96637","57.7175","1.824817","16.89645","10.87136","0","32.72",
"1/5/2002 2:00:00 PM","0","0","0.8584112","-10.96942","0","35.49572","16.89645","1.824816","1.78362","2.33447","32.50566","0","62.75674","53.70467","58.23071","1.824817","16.89645","10.14163","0","33.305",
"1/5/2002 3:00:00 PM","0","0","0.8463358","-10.54296","0","36.8661","16.89645","1.824816","1.780488","1.779603","33.92551","0","62.78986","53.25851","58.02419","1.824817","16.89645","10.53317","0","33.98",
"1/5/2002 4:00:00 PM","0","0","0.8314693","-10.41558","0","35.89724","16.89645","1.824816","1.780721","1.025417","32.92678","0","62.82332","53.51111","58.16721","1.824817","16.89645","10.25636","0","33.62",
"1/5/2002 5:00:00 PM","0","0","0.8285276","-10.55101","0","34.81039","16.89645","1.824816","1.778994","0.3146408","31.79117","0","62.87394","53.80885","58.3414","1.824817","16.89645","9.945827","0","33.035",
"1/5/2002 6:00:00 PM","0","0","0.8353589","-10.84303","0","37.1137","16.89645","1.824816","1.779421","0","34.03752","0","62.8007","53.28096","58.04083","1.824817","16.89645","10.60392","0","32.36",
"1/5/2002 7:00:00 PM","0","0","0.8406176","-10.89394","0","36.21344","16.89645","1.824816","1.781134","0","33.14585","0","62.79501","53.53061","58.16281","1.824817","16.89645","10.3467","0","32.45",
"1/5/2002 8:00:00 PM","0","0","0.8524486","-10.99058","0","34.8702","16.89645","1.824816","1.77962","0","31.82243","0","62.86675","53.88945","58.3781","1.824817","16.89645","9.962914","0","32.675",
"1/5/2002 9:00:00 PM","0","0","0.8648983","-11.05006","0","34.65575","16.89645","1.824816","1.778484","0","31.63485","0","62.89991","53.9794","58.43966","1.824817","16.89645","9.901646","0","32.99",
"1/5/2002 10:00:00 PM","0","0","0.6688628","-5.222249","0","1.654827","0","1.824816","0","0","1.168846","-1.428419","52.81639","51.62517","52.22078","1.824817","0","0.4728068","0","33.755",
"1/5/2002 11:00:00 PM","0","0","0.5809221","-3.551391","0","7.179934","0","1.824816","0","0","5.681564","-0.1024086","50.37689","48.3726","49.37474","1.824817","0","2.05141","0","34.79",
"1/6/2002","0","0","0.5351347","-3.022294","0","10.16005","0","0.6065872","0","0","8.638791","0","49.97543","47.4078","48.69161","0.6065866","0","2.902869","0","35.735",
"1/6/2002 1:00:00 AM","0","0","0.5514836","-3.197617","0","11.85862","0","0.084489","0","0","10.31146","0","49.73592","46.7791","48.25751","8.449145E-02","0","3.388178","0","35.42",
"1/6/2002 2:00:00 AM","0","0","0.5959281","-3.677917","0","13.3759","0","0.084489","0","0","11.76854","0","49.56712","46.32149","47.94431","8.449145E-02","0","3.821684","0","34.7",
"1/6/2002 3:00:00 AM","0","0","0.6142446","-3.920209","0","14.45714","0","0.084489","0","0","12.78898","0","49.44508","45.96968","47.70738","8.449145E-02","0","4.130612","0","33.98",
"1/6/2002 4:00:00 AM","0","0","0.6702561","-4.415605","0","15.55814","0","0.084489","0","0","13.86322","0","49.34474","45.711","47.52787","8.449145E-02","0","4.445185","0","33.665",
"1/6/2002 5:00:00 AM","0","0","0.6752779","-4.535917","0","16.19329","0","0.084489","0","0","14.47149","0","49.27897","45.50182","47.39039","8.449145E-02","0","4.626653","0","33.35",
"1/6/2002 6:00:00 AM","0","0","0.6206092","-4.198603","0","16.33265","0","0.084489","0","0","14.59098","0","49.23138","45.32122","47.2763","8.449145E-02","0","4.666472","0","33.125",
"1/6/2002 7:00:00 AM","0","0","0.6736925","-4.676115","0","17.22208","0","0.084489","0","0","15.4774","0","49.18432","45.15987","47.1721","8.449145E-02","0","4.920595","0","33.08",
"1/6/2002 8:00:00 AM","0","0","0.8711898","-10.92587","0","65.01474","0","1.824816","0","5.407772E-02","58.86495","0","60.22059","46.92663","53.57361","1.824817","0","18.57564","0","33.08",
"1/6/2002 9:00:00 AM","0","0","0.9014924","-11.54209","0","55.35067","0","1.824816","0","0.5020236","52.25282","0","60.77","49.83766","55.30383","1.824817","0","15.81448","0","33.08",
"1/6/2002 10:00:00 AM","0","0","0.8886348","-10.86056","0","40.6514","16.89645","1.824816","1.808061","1.932682","37.76427","0","61.89022","52.01866","56.95444","1.824817","16.89645","11.61469","0","34.565",
"1/6/2002 11:00:00 AM","0","0","0.8676","-9.953958","0","35.33464","16.89645","1.824816","1.789189","4.103636","32.60433","0","62.65082","53.59959","58.1252","1.824817","16.89645","10.09561","0","36.41",
"1/6/2002 12:00:00 PM","0","0","0.8469909","-9.063266","0","30.31952","16.89645","1.824816","1.774191","7.198754","27.75187","0","63.22548","55.13733","59.1814","1.824817","16.89645","8.662722","0","38.345",
"1/6/2002 1:00:00 PM","0","0","0.8178945","-8.06546","0","24.91112","16.89645","1.824816","1.761525","10.28394","22.5251","0","63.67376","56.69103","60.18239","1.824817","16.89645","7.117461","0","40.46",
"1/6/2002 2:00:00 PM","0","0","0.784406","-7.016226","0","19.21684","16.89645","1.824816","1.75125","13.32464","17.0269","0","64.01675","58.28335","61.15005","1.824817","16.89645","5.490525","0","42.755",
"1/6/2002 3:00:00 PM","0","0","0.6927249","-5.43547","0","14.4974","16.89645","1.824816","1.742673","13.44088","12.49568","0","64.2549","59.25473","61.75481","1.824817","16.89645","4.142115","0","44.96",
"1/6/2002 4:00:00 PM","0","0","0.7284641","-5.802217","0","15.63492","16.89645","1.824816","1.737955","8.252656","13.64573","0","64.37051","58.79104","61.58078","1.824817","16.89645","4.467118","0","45.095",
"1/6/2002 5:00:00 PM","0","0","0.7131352","-5.830637","0","18.36375","16.89645","1.824816","1.737465","2.427418","16.31748","0","64.3479","57.80184","61.07487","1.824817","16.89645","5.246785","0","44.42",
"1/6/2002 6:00:00 PM","0","0","0.7029583","-5.85026","0","19.62542","16.89645","1.824816","1.739818","0","17.52932","0","64.2681","57.39066","60.82938","1.824817","16.89645","5.607265","0","43.835",
"1/6/2002 7:00:00 PM","0","0","0.7129873","-6.419982","0","20.1435","16.89645","1.824816","1.741605","0","17.89868","0","64.21809","57.41173","60.81491","1.824817","16.89645","5.755287","0","42.08",
